epoch 0:	pdl:1.57e+00 	 Rec:1.57e+00 	 Color:2.49e-01 	Time: 0.02
epoch 3200:	pdl:8.05e-01 	 Rec:1.64e-02 	 Color:2.11e-01 	Time: 1.31
epoch 3250:	pdl:7.88e-01 	 Rec:1.86e-02 	 Color:1.98e-01 	Time: 1.34
epoch 3300:	pdl:8.33e-01 	 Rec:1.36e-02 	 Color:2.15e-01 	Time: 1.34
epoch 3350:	pdl:8.18e-01 	 Rec:1.31e-02 	 Color:2.14e-01 	Time: 1.34
epoch 3400:	pdl:8.17e-01 	 Rec:1.42e-02 	 Color:2.11e-01 	Time: 1.34
epoch 3450:	pdl:8.36e-01 	 Rec:1.42e-02 	 Color:2.22e-01 	Time: 1.34
epoch 3500:	pdl:8.02e-01 	 Rec:2.44e-02 	 Color:2.13e-01 	Time: 1.33
epoch 3550:	pdl:8.14e-01 	 Rec:9.90e-03 	 Color:2.14e-01 	Time: 1.35
epoch 3600:	pdl:8.47e-01 	 Rec:1.31e-02 	 Color:2.08e-01 	Time: 1.34
epoch 3650:	pdl:7.92e-01 	 Rec:1.28e-02 	 Color:2.03e-01 	Time: 1.35
epoch 3700:	pdl:8.30e-01 	 Rec:1.43e-02 	 Color:2.18e-01 	Time: 1.35
epoch 3750:	pdl:8.00e-01 	 Rec:1.13e-02 	 Color:2.03e-01 	Time: 1.35
epoch 3800:	pdl:8.63e-01 	 Rec:1.46e-02 	 Color:2.28e-01 	Time: 1.35
epoch 3850:	pdl:8.44e-01 	 Rec:1.05e-02 	 Color:2.14e-01 	Time: 1.34
epoch 3900:	pdl:7.99e-01 	 Rec:4.10e-02 	 Color:2.09e-01 	Time: 1.33
epoch 3950:	pdl:8.26e-01 	 Rec:1.08e-02 	 Color:2.08e-01 	Time: 1.35
epoch 4000:	pdl:7.88e-01 	 Rec:1.21e-02 	 Color:2.15e-01 	Time: 1.36
epoch 4050:	pdl:7.91e-01 	 Rec:8.82e-03 	 Color:2.11e-01 	Time: 1.35
epoch 4100:	pdl:7.88e-01 	 Rec:1.01e-02 	 Color:2.03e-01 	Time: 1.35
epoch 4150:	pdl:8.10e-01 	 Rec:1.29e-02 	 Color:2.11e-01 	Time: 1.35
epoch 4200:	pdl:8.17e-01 	 Rec:1.74e-02 	 Color:2.18e-01 	Time: 1.35
epoch 4250:	pdl:8.11e-01 	 Rec:1.10e-02 	 Color:2.09e-01 	Time: 1.34
epoch 4300:	pdl:7.91e-01 	 Rec:9.63e-03 	 Color:2.16e-01 	Time: 1.33
epoch 4350:	pdl:7.42e-01 	 Rec:8.61e-03 	 Color:1.93e-01 	Time: 1.36
epoch 4400:	pdl:8.01e-01 	 Rec:1.03e-02 	 Color:2.12e-01 	Time: 1.36
epoch 4450:	pdl:8.15e-01 	 Rec:1.06e-02 	 Color:2.14e-01 	Time: 1.34
epoch 4500:	pdl:7.73e-01 	 Rec:1.14e-02 	 Color:2.05e-01 	Time: 1.36
epoch 4550:	pdl:8.02e-01 	 Rec:1.52e-02 	 Color:2.13e-01 	Time: 1.33
epoch 4600:	pdl:8.00e-01 	 Rec:1.16e-02 	 Color:2.15e-01 	Time: 1.36
epoch 4650:	pdl:7.90e-01 	 Rec:8.66e-03 	 Color:2.07e-01 	Time: 1.36
epoch 4700:	pdl:8.04e-01 	 Rec:1.25e-02 	 Color:2.20e-01 	Time: 1.35
epoch 4750:	pdl:8.26e-01 	 Rec:1.00e-02 	 Color:2.10e-01 	Time: 1.35
epoch 4800:	pdl:8.07e-01 	 Rec:1.26e-02 	 Color:2.13e-01 	Time: 1.34
epoch 4850:	pdl:8.02e-01 	 Rec:8.74e-03 	 Color:2.09e-01 	Time: 1.36
epoch 4900:	pdl:8.58e-01 	 Rec:1.37e-02 	 Color:2.14e-01 	Time: 1.35
epoch 4950:	pdl:8.02e-01 	 Rec:1.19e-02 	 Color:2.09e-01 	Time: 1.36
epoch 5000:	pdl:7.81e-01 	 Rec:1.16e-02 	 Color:2.12e-01 	Time: 1.34
epoch 5050:	pdl:8.11e-01 	 Rec:1.69e-02 	 Color:2.21e-01 	Time: 1.33
epoch 5100:	pdl:7.91e-01 	 Rec:7.00e-03 	 Color:2.21e-01 	Time: 1.32
epoch 5150:	pdl:7.90e-01 	 Rec:5.82e-03 	 Color:2.14e-01 	Time: 1.33
epoch 5200:	pdl:8.66e-01 	 Rec:7.10e-03 	 Color:2.33e-01 	Time: 1.34
epoch 5250:	pdl:8.49e-01 	 Rec:1.05e-02 	 Color:2.16e-01 	Time: 1.34
epoch 5300:	pdl:7.86e-01 	 Rec:8.70e-03 	 Color:2.10e-01 	Time: 1.35
epoch 5350:	pdl:7.93e-01 	 Rec:1.14e-02 	 Color:2.14e-01 	Time: 1.33
epoch 5400:	pdl:7.88e-01 	 Rec:1.02e-02 	 Color:2.09e-01 	Time: 1.34
epoch 5450:	pdl:7.94e-01 	 Rec:9.22e-03 	 Color:2.09e-01 	Time: 1.32
epoch 5500:	pdl:7.87e-01 	 Rec:8.67e-03 	 Color:2.20e-01 	Time: 1.34
epoch 5550:	pdl:7.75e-01 	 Rec:8.54e-03 	 Color:2.08e-01 	Time: 1.31
epoch 5600:	pdl:8.05e-01 	 Rec:1.23e-02 	 Color:2.10e-01 	Time: 1.33
epoch 5650:	pdl:8.04e-01 	 Rec:8.84e-03 	 Color:2.15e-01 	Time: 1.31
epoch 5700:	pdl:7.72e-01 	 Rec:1.07e-02 	 Color:2.06e-01 	Time: 1.34
epoch 5750:	pdl:7.89e-01 	 Rec:8.63e-03 	 Color:2.06e-01 	Time: 1.33
epoch 5800:	pdl:8.90e-01 	 Rec:5.18e-03 	 Color:2.31e-01 	Time: 1.33
epoch 5850:	pdl:7.87e-01 	 Rec:7.28e-03 	 Color:2.21e-01 	Time: 1.33
epoch 5900:	pdl:7.92e-01 	 Rec:7.69e-03 	 Color:2.15e-01 	Time: 1.33
epoch 5950:	pdl:8.26e-01 	 Rec:9.20e-03 	 Color:2.15e-01 	Time: 1.34
epoch 6000:	pdl:8.02e-01 	 Rec:8.60e-03 	 Color:2.13e-01 	Time: 1.32
epoch 6050:	pdl:7.87e-01 	 Rec:1.02e-02 	 Color:2.08e-01 	Time: 1.34
epoch 6100:	pdl:7.82e-01 	 Rec:1.25e-02 	 Color:2.10e-01 	Time: 1.34
epoch 6150:	pdl:7.95e-01 	 Rec:9.48e-03 	 Color:2.06e-01 	Time: 1.31
epoch 6200:	pdl:8.10e-01 	 Rec:6.11e-03 	 Color:2.26e-01 	Time: 1.32
epoch 6250:	pdl:7.71e-01 	 Rec:7.37e-03 	 Color:2.06e-01 	Time: 1.32
epoch 6300:	pdl:7.67e-01 	 Rec:7.44e-03 	 Color:2.07e-01 	Time: 1.33
epoch 6350:	pdl:8.19e-01 	 Rec:9.65e-03 	 Color:2.17e-01 	Time: 1.33
epoch 6400:	pdl:7.74e-01 	 Rec:7.80e-03 	 Color:2.04e-01 	Time: 1.34
epoch 6450:	pdl:8.16e-01 	 Rec:1.13e-02 	 Color:2.15e-01 	Time: 1.31
epoch 6500:	pdl:8.20e-01 	 Rec:6.65e-03 	 Color:2.12e-01 	Time: 1.33
epoch 6550:	pdl:8.26e-01 	 Rec:7.59e-03 	 Color:2.29e-01 	Time: 1.32
epoch 6600:	pdl:7.98e-01 	 Rec:6.75e-03 	 Color:2.10e-01 	Time: 1.32
epoch 6650:	pdl:8.06e-01 	 Rec:8.62e-03 	 Color:2.16e-01 	Time: 1.33
epoch 6700:	pdl:8.16e-01 	 Rec:1.22e-02 	 Color:2.24e-01 	Time: 1.35
epoch 6750:	pdl:8.33e-01 	 Rec:5.16e-03 	 Color:2.09e-01 	Time: 1.32
epoch 6800:	pdl:7.97e-01 	 Rec:1.32e-02 	 Color:2.16e-01 	Time: 1.31
epoch 6850:	pdl:8.15e-01 	 Rec:1.14e-02 	 Color:2.07e-01 	Time: 1.31
epoch 6900:	pdl:7.87e-01 	 Rec:8.32e-03 	 Color:2.18e-01 	Time: 1.33
epoch 6950:	pdl:8.03e-01 	 Rec:6.78e-03 	 Color:2.17e-01 	Time: 1.33
epoch 7000:	pdl:8.09e-01 	 Rec:5.90e-03 	 Color:2.18e-01 	Time: 1.34
epoch 7050:	pdl:7.50e-01 	 Rec:9.70e-03 	 Color:2.01e-01 	Time: 1.32
epoch 7100:	pdl:8.47e-01 	 Rec:7.94e-03 	 Color:2.11e-01 	Time: 1.30
epoch 7150:	pdl:7.73e-01 	 Rec:7.03e-03 	 Color:2.17e-01 	Time: 1.32
epoch 7200:	pdl:7.65e-01 	 Rec:6.80e-03 	 Color:2.08e-01 	Time: 1.31
epoch 7250:	pdl:8.35e-01 	 Rec:7.69e-03 	 Color:2.36e-01 	Time: 1.31
epoch 7300:	pdl:7.95e-01 	 Rec:6.73e-03 	 Color:2.14e-01 	Time: 1.31
epoch 7350:	pdl:7.89e-01 	 Rec:9.05e-03 	 Color:2.18e-01 	Time: 1.30
epoch 7400:	pdl:7.84e-01 	 Rec:8.08e-03 	 Color:2.08e-01 	Time: 1.28
epoch 7450:	pdl:7.76e-01 	 Rec:6.30e-03 	 Color:2.10e-01 	Time: 1.30
epoch 7500:	pdl:7.84e-01 	 Rec:5.57e-03 	 Color:2.06e-01 	Time: 1.31
epoch 7550:	pdl:8.07e-01 	 Rec:4.66e-03 	 Color:2.22e-01 	Time: 1.31
epoch 7600:	pdl:7.79e-01 	 Rec:5.82e-03 	 Color:2.11e-01 	Time: 1.29
epoch 7650:	pdl:7.64e-01 	 Rec:5.56e-03 	 Color:2.01e-01 	Time: 1.33
epoch 7700:	pdl:7.85e-01 	 Rec:6.90e-03 	 Color:2.07e-01 	Time: 1.31
epoch 7750:	pdl:7.99e-01 	 Rec:7.62e-03 	 Color:2.03e-01 	Time: 1.29
epoch 7800:	pdl:7.94e-01 	 Rec:1.28e-02 	 Color:2.08e-01 	Time: 1.29
epoch 7850:	pdl:7.77e-01 	 Rec:8.16e-03 	 Color:2.18e-01 	Time: 1.29
epoch 7900:	pdl:7.62e-01 	 Rec:6.72e-03 	 Color:2.01e-01 	Time: 1.31
epoch 7950:	pdl:8.26e-01 	 Rec:7.05e-03 	 Color:2.14e-01 	Time: 1.30
epoch 8000:	pdl:7.80e-01 	 Rec:5.51e-03 	 Color:2.18e-01 	Time: 1.30
epoch 8050:	pdl:8.06e-01 	 Rec:6.39e-03 	 Color:2.19e-01 	Time: 1.30
epoch 8100:	pdl:7.75e-01 	 Rec:5.85e-03 	 Color:2.05e-01 	Time: 1.33
epoch 8150:	pdl:7.74e-01 	 Rec:6.50e-03 	 Color:2.08e-01 	Time: 1.32
epoch 8200:	pdl:7.56e-01 	 Rec:5.28e-03 	 Color:2.06e-01 	Time: 1.32
epoch 8250:	pdl:8.04e-01 	 Rec:5.46e-03 	 Color:2.12e-01 	Time: 1.30
epoch 8300:	pdl:7.83e-01 	 Rec:6.07e-03 	 Color:2.07e-01 	Time: 1.32
epoch 8350:	pdl:8.09e-01 	 Rec:4.47e-03 	 Color:2.23e-01 	Time: 1.31
epoch 8400:	pdl:8.04e-01 	 Rec:7.13e-03 	 Color:2.18e-01 	Time: 1.31
epoch 8450:	pdl:1.54e+00 	 Rec:1.14e+00 	 Color:2.69e-01 	Time: 1.31
epoch 8500:	pdl:1.34e+00 	 Rec:2.04e-01 	 Color:1.99e-01 	Time: 1.31
epoch 8550:	pdl:1.20e+00 	 Rec:1.73e-01 	 Color:2.27e-01 	Time: 1.30
epoch 8600:	pdl:1.17e+00 	 Rec:1.60e-01 	 Color:2.17e-01 	Time: 1.30
epoch 8650:	pdl:1.09e+00 	 Rec:1.30e-01 	 Color:2.15e-01 	Time: 1.32
epoch 8700:	pdl:9.78e-01 	 Rec:1.19e-01 	 Color:2.12e-01 	Time: 1.31
epoch 8750:	pdl:9.47e-01 	 Rec:1.13e-01 	 Color:2.12e-01 	Time: 1.31
epoch 8800:	pdl:9.24e-01 	 Rec:9.62e-02 	 Color:2.13e-01 	Time: 1.32
epoch 8850:	pdl:8.65e-01 	 Rec:9.24e-02 	 Color:2.00e-01 	Time: 1.31
epoch 8900:	pdl:8.82e-01 	 Rec:7.96e-02 	 Color:2.08e-01 	Time: 1.31
epoch 8950:	pdl:8.62e-01 	 Rec:7.30e-02 	 Color:2.09e-01 	Time: 1.31
epoch 9000:	pdl:8.68e-01 	 Rec:6.75e-02 	 Color:2.19e-01 	Time: 1.29
epoch 9050:	pdl:8.69e-01 	 Rec:7.05e-02 	 Color:2.21e-01 	Time: 0.95
epoch 9100:	pdl:8.50e-01 	 Rec:6.22e-02 	 Color:2.07e-01 	Time: 1.23
epoch 9150:	pdl:8.26e-01 	 Rec:5.29e-02 	 Color:2.10e-01 	Time: 1.43
epoch 9200:	pdl:8.40e-01 	 Rec:6.10e-02 	 Color:2.18e-01 	Time: 1.43
epoch 9250:	pdl:8.33e-01 	 Rec:5.98e-02 	 Color:2.11e-01 	Time: 1.42
epoch 9300:	pdl:8.86e-01 	 Rec:4.51e-02 	 Color:2.25e-01 	Time: 1.42
epoch 9350:	pdl:8.36e-01 	 Rec:4.72e-02 	 Color:2.23e-01 	Time: 1.38
epoch 9400:	pdl:8.10e-01 	 Rec:4.65e-02 	 Color:2.13e-01 	Time: 1.37
epoch 9450:	pdl:8.27e-01 	 Rec:4.04e-02 	 Color:2.26e-01 	Time: 1.45
epoch 9500:	pdl:8.29e-01 	 Rec:3.96e-02 	 Color:2.10e-01 	Time: 1.42
epoch 9550:	pdl:8.02e-01 	 Rec:3.95e-02 	 Color:2.10e-01 	Time: 1.43
epoch 9600:	pdl:8.17e-01 	 Rec:3.73e-02 	 Color:2.14e-01 	Time: 1.42
epoch 9650:	pdl:8.48e-01 	 Rec:3.49e-02 	 Color:2.14e-01 	Time: 1.30
epoch 9700:	pdl:8.23e-01 	 Rec:3.69e-02 	 Color:2.11e-01 	Time: 1.35
epoch 9750:	pdl:8.14e-01 	 Rec:3.28e-02 	 Color:2.07e-01 	Time: 1.42
epoch 9800:	pdl:8.49e-01 	 Rec:2.96e-02 	 Color:2.09e-01 	Time: 1.43
epoch 9850:	pdl:7.92e-01 	 Rec:3.46e-02 	 Color:2.04e-01 	Time: 1.42
epoch 9900:	pdl:9.09e-01 	 Rec:3.79e-02 	 Color:2.35e-01 	Time: 1.42
epoch 9950:	pdl:8.59e-01 	 Rec:2.51e-02 	 Color:2.28e-01 	Time: 1.30
epoch 10000:	pdl:8.01e-01 	 Rec:2.86e-02 	 Color:2.17e-01 	Time: 1.35
epoch 10050:	pdl:8.41e-01 	 Rec:2.65e-02 	 Color:2.16e-01 	Time: 1.33
epoch 10100:	pdl:8.24e-01 	 Rec:2.39e-02 	 Color:2.21e-01 	Time: 1.30
epoch 10150:	pdl:8.16e-01 	 Rec:3.95e-02 	 Color:2.17e-01 	Time: 1.32
epoch 10200:	pdl:8.05e-01 	 Rec:2.41e-02 	 Color:2.06e-01 	Time: 1.29
epoch 10250:	pdl:8.33e-01 	 Rec:2.19e-02 	 Color:2.23e-01 	Time: 1.29
epoch 10300:	pdl:8.09e-01 	 Rec:2.08e-02 	 Color:2.13e-01 	Time: 1.30
epoch 10350:	pdl:8.41e-01 	 Rec:2.41e-02 	 Color:2.20e-01 	Time: 1.29
epoch 10400:	pdl:7.97e-01 	 Rec:2.08e-02 	 Color:2.13e-01 	Time: 1.30
epoch 10450:	pdl:8.51e-01 	 Rec:1.90e-02 	 Color:2.22e-01 	Time: 1.29
epoch 10500:	pdl:8.09e-01 	 Rec:1.85e-02 	 Color:2.08e-01 	Time: 1.27
epoch 10550:	pdl:8.58e-01 	 Rec:1.82e-02 	 Color:2.35e-01 	Time: 1.31
epoch 10600:	pdl:8.36e-01 	 Rec:1.98e-02 	 Color:2.18e-01 	Time: 1.37
epoch 10650:	pdl:8.75e-01 	 Rec:2.51e-02 	 Color:2.14e-01 	Time: 1.42
epoch 10700:	pdl:8.18e-01 	 Rec:1.93e-02 	 Color:2.17e-01 	Time: 1.43
epoch 10750:	pdl:8.10e-01 	 Rec:1.93e-02 	 Color:2.01e-01 	Time: 1.44
epoch 10800:	pdl:8.16e-01 	 Rec:1.91e-02 	 Color:2.16e-01 	Time: 1.43
epoch 10850:	pdl:8.40e-01 	 Rec:1.47e-02 	 Color:2.23e-01 	Time: 1.31
epoch 10900:	pdl:8.27e-01 	 Rec:1.36e-02 	 Color:2.14e-01 	Time: 1.36
epoch 10950:	pdl:7.96e-01 	 Rec:1.79e-02 	 Color:2.13e-01 	Time: 1.42
epoch 11000:	pdl:8.05e-01 	 Rec:1.76e-02 	 Color:2.11e-01 	Time: 1.44
epoch 11050:	pdl:8.37e-01 	 Rec:2.05e-02 	 Color:2.04e-01 	Time: 1.42
epoch 11100:	pdl:8.01e-01 	 Rec:1.48e-02 	 Color:2.07e-01 	Time: 1.43
epoch 11150:	pdl:8.14e-01 	 Rec:1.51e-02 	 Color:2.16e-01 	Time: 1.30
epoch 11200:	pdl:7.96e-01 	 Rec:1.83e-02 	 Color:2.11e-01 	Time: 1.35
epoch 11250:	pdl:8.00e-01 	 Rec:1.71e-02 	 Color:2.13e-01 	Time: 1.44
epoch 11300:	pdl:8.22e-01 	 Rec:1.95e-02 	 Color:2.06e-01 	Time: 1.42
epoch 11350:	pdl:8.33e-01 	 Rec:1.37e-02 	 Color:2.17e-01 	Time: 1.45
epoch 11400:	pdl:8.62e-01 	 Rec:1.47e-02 	 Color:2.27e-01 	Time: 1.42
epoch 11450:	pdl:8.19e-01 	 Rec:1.95e-02 	 Color:2.17e-01 	Time: 1.28
epoch 11500:	pdl:8.24e-01 	 Rec:1.53e-02 	 Color:2.11e-01 	Time: 1.37
epoch 11550:	pdl:8.23e-01 	 Rec:1.28e-02 	 Color:2.11e-01 	Time: 1.43
epoch 11600:	pdl:8.24e-01 	 Rec:1.69e-02 	 Color:2.19e-01 	Time: 1.44
epoch 11650:	pdl:8.16e-01 	 Rec:1.57e-02 	 Color:2.08e-01 	Time: 1.42
epoch 11700:	pdl:8.45e-01 	 Rec:1.54e-02 	 Color:2.24e-01 	Time: 1.43
epoch 11750:	pdl:8.54e-01 	 Rec:1.74e-02 	 Color:2.14e-01 	Time: 1.28
epoch 11800:	pdl:7.92e-01 	 Rec:1.16e-02 	 Color:1.95e-01 	Time: 1.36
epoch 11850:	pdl:8.33e-01 	 Rec:1.19e-02 	 Color:2.06e-01 	Time: 1.44
epoch 11900:	pdl:7.91e-01 	 Rec:1.09e-02 	 Color:2.07e-01 	Time: 1.42
epoch 11950:	pdl:8.99e-01 	 Rec:1.20e-02 	 Color:2.32e-01 	Time: 1.43
epoch 12000:	pdl:8.47e-01 	 Rec:1.41e-02 	 Color:2.28e-01 	Time: 1.42
epoch 12050:	pdl:8.31e-01 	 Rec:1.25e-02 	 Color:2.20e-01 	Time: 1.31
epoch 12100:	pdl:7.91e-01 	 Rec:1.31e-02 	 Color:2.13e-01 	Time: 1.31
epoch 12150:	pdl:8.48e-01 	 Rec:9.57e-03 	 Color:2.20e-01 	Time: 1.30
epoch 12200:	pdl:7.98e-01 	 Rec:1.41e-02 	 Color:2.07e-01 	Time: 1.29
epoch 12250:	pdl:8.31e-01 	 Rec:1.69e-02 	 Color:2.22e-01 	Time: 1.30
epoch 12300:	pdl:7.93e-01 	 Rec:1.07e-02 	 Color:2.14e-01 	Time: 1.30
epoch 12350:	pdl:8.60e-01 	 Rec:9.90e-03 	 Color:2.28e-01 	Time: 1.31
epoch 12400:	pdl:8.03e-01 	 Rec:1.46e-02 	 Color:2.03e-01 	Time: 1.38
epoch 12450:	pdl:8.30e-01 	 Rec:9.99e-03 	 Color:2.21e-01 	Time: 1.43
epoch 12500:	pdl:8.81e-01 	 Rec:1.28e-02 	 Color:2.20e-01 	Time: 1.45
epoch 12550:	pdl:8.20e-01 	 Rec:9.48e-03 	 Color:2.30e-01 	Time: 1.44
epoch 12600:	pdl:8.31e-01 	 Rec:1.40e-02 	 Color:2.04e-01 	Time: 1.44
epoch 12650:	pdl:7.91e-01 	 Rec:9.13e-03 	 Color:2.07e-01 	Time: 1.31
epoch 12700:	pdl:7.85e-01 	 Rec:8.98e-03 	 Color:2.06e-01 	Time: 1.36
epoch 12750:	pdl:7.99e-01 	 Rec:1.04e-02 	 Color:2.16e-01 	Time: 1.44
epoch 12800:	pdl:8.27e-01 	 Rec:1.35e-02 	 Color:2.10e-01 	Time: 1.43
epoch 12850:	pdl:7.98e-01 	 Rec:8.34e-03 	 Color:2.13e-01 	Time: 1.43
epoch 12900:	pdl:7.90e-01 	 Rec:1.01e-02 	 Color:2.04e-01 	Time: 1.43
epoch 12950:	pdl:8.58e-01 	 Rec:1.08e-02 	 Color:2.28e-01 	Time: 1.31
epoch 13000:	pdl:7.78e-01 	 Rec:1.18e-02 	 Color:2.10e-01 	Time: 1.30
epoch 13050:	pdl:8.46e-01 	 Rec:1.06e-02 	 Color:2.18e-01 	Time: 1.30
epoch 13100:	pdl:8.12e-01 	 Rec:1.28e-02 	 Color:2.07e-01 	Time: 1.30
