epoch 0:	pdl:1.15e+00 	 Rec:1.15e+00 	 Color:3.08e-01 	Time: 0.02
epoch 1050:	pdl:4.29e-01 	 Rec:5.53e-02 	 Color:2.74e-01 	Time: 2.08
epoch 1100:	pdl:4.06e-01 	 Rec:5.71e-02 	 Color:2.63e-01 	Time: 2.06
epoch 1150:	pdl:4.41e-01 	 Rec:5.18e-02 	 Color:2.61e-01 	Time: 2.00
epoch 1200:	pdl:4.39e-01 	 Rec:4.78e-02 	 Color:2.50e-01 	Time: 1.96
epoch 1250:	pdl:4.05e-01 	 Rec:4.65e-02 	 Color:2.65e-01 	Time: 2.09
epoch 1300:	pdl:4.40e-01 	 Rec:6.76e-02 	 Color:2.31e-01 	Time: 2.09
epoch 1350:	pdl:4.48e-01 	 Rec:4.42e-02 	 Color:2.38e-01 	Time: 2.14
epoch 1400:	pdl:4.00e-01 	 Rec:4.88e-02 	 Color:2.61e-01 	Time: 2.08
epoch 1450:	pdl:4.40e-01 	 Rec:4.46e-02 	 Color:2.40e-01 	Time: 2.12
epoch 1500:	pdl:3.74e-01 	 Rec:4.61e-02 	 Color:2.69e-01 	Time: 2.13
epoch 1550:	pdl:3.80e-01 	 Rec:4.34e-02 	 Color:2.44e-01 	Time: 2.02
epoch 1600:	pdl:4.13e-01 	 Rec:4.20e-02 	 Color:2.37e-01 	Time: 2.06
epoch 1650:	pdl:4.33e-01 	 Rec:4.30e-02 	 Color:2.53e-01 	Time: 2.11
epoch 1700:	pdl:4.04e-01 	 Rec:4.26e-02 	 Color:2.44e-01 	Time: 2.14
epoch 1750:	pdl:4.01e-01 	 Rec:4.22e-02 	 Color:2.34e-01 	Time: 2.10
epoch 1800:	pdl:4.49e-01 	 Rec:3.74e-02 	 Color:2.48e-01 	Time: 2.09
epoch 1850:	pdl:4.37e-01 	 Rec:3.91e-02 	 Color:2.67e-01 	Time: 2.17
epoch 1900:	pdl:4.20e-01 	 Rec:3.56e-02 	 Color:2.55e-01 	Time: 2.10
epoch 1950:	pdl:4.06e-01 	 Rec:3.41e-02 	 Color:2.44e-01 	Time: 2.08
epoch 2000:	pdl:3.81e-01 	 Rec:3.46e-02 	 Color:2.55e-01 	Time: 2.11
epoch 2050:	pdl:4.34e-01 	 Rec:3.17e-02 	 Color:2.65e-01 	Time: 2.08
epoch 2100:	pdl:3.89e-01 	 Rec:3.77e-02 	 Color:2.42e-01 	Time: 2.10
epoch 2150:	pdl:4.35e-01 	 Rec:3.26e-02 	 Color:2.46e-01 	Time: 2.09
epoch 2200:	pdl:4.18e-01 	 Rec:3.10e-02 	 Color:2.58e-01 	Time: 2.15
epoch 2250:	pdl:4.16e-01 	 Rec:3.31e-02 	 Color:2.60e-01 	Time: 2.04
epoch 2300:	pdl:4.30e-01 	 Rec:2.93e-02 	 Color:2.56e-01 	Time: 2.08
epoch 2350:	pdl:4.12e-01 	 Rec:3.34e-02 	 Color:2.47e-01 	Time: 2.08
epoch 2400:	pdl:3.93e-01 	 Rec:2.77e-02 	 Color:2.60e-01 	Time: 2.08
epoch 2450:	pdl:4.05e-01 	 Rec:2.81e-02 	 Color:2.67e-01 	Time: 2.10
epoch 2500:	pdl:3.95e-01 	 Rec:3.13e-02 	 Color:2.60e-01 	Time: 2.10
epoch 2550:	pdl:4.18e-01 	 Rec:2.62e-02 	 Color:2.59e-01 	Time: 2.09
epoch 2600:	pdl:3.77e-01 	 Rec:2.53e-02 	 Color:2.56e-01 	Time: 2.10
epoch 2650:	pdl:4.21e-01 	 Rec:2.63e-02 	 Color:2.66e-01 	Time: 2.09
epoch 2700:	pdl:3.77e-01 	 Rec:2.65e-02 	 Color:2.56e-01 	Time: 2.08
epoch 2750:	pdl:3.70e-01 	 Rec:2.60e-02 	 Color:2.41e-01 	Time: 1.97
epoch 2800:	pdl:3.98e-01 	 Rec:2.67e-02 	 Color:2.74e-01 	Time: 2.06
epoch 2850:	pdl:3.86e-01 	 Rec:2.50e-02 	 Color:2.52e-01 	Time: 2.10
epoch 2900:	pdl:3.89e-01 	 Rec:2.56e-02 	 Color:2.51e-01 	Time: 2.09
epoch 2950:	pdl:4.73e-01 	 Rec:2.20e-02 	 Color:2.67e-01 	Time: 2.06
epoch 3000:	pdl:3.90e-01 	 Rec:2.64e-02 	 Color:2.85e-01 	Time: 2.09
epoch 3050:	pdl:4.19e-01 	 Rec:2.57e-02 	 Color:2.59e-01 	Time: 2.05
epoch 3100:	pdl:4.08e-01 	 Rec:2.15e-02 	 Color:2.50e-01 	Time: 2.07
epoch 3150:	pdl:4.10e-01 	 Rec:2.29e-02 	 Color:2.50e-01 	Time: 2.08
epoch 3200:	pdl:3.95e-01 	 Rec:2.15e-02 	 Color:2.44e-01 	Time: 2.08
epoch 3250:	pdl:7.28e-01 	 Rec:4.56e-01 	 Color:2.57e-01 	Time: 2.07
epoch 3300:	pdl:7.45e-01 	 Rec:1.08e-01 	 Color:2.61e-01 	Time: 2.10
epoch 3350:	pdl:5.34e-01 	 Rec:8.80e-02 	 Color:2.48e-01 	Time: 2.15
epoch 3400:	pdl:4.15e-01 	 Rec:7.41e-02 	 Color:2.49e-01 	Time: 2.09
epoch 3450:	pdl:4.45e-01 	 Rec:6.82e-02 	 Color:2.49e-01 	Time: 2.12
epoch 3500:	pdl:5.10e-01 	 Rec:6.27e-02 	 Color:2.44e-01 	Time: 2.14
epoch 3550:	pdl:3.95e-01 	 Rec:5.56e-02 	 Color:2.48e-01 	Time: 2.11
epoch 3600:	pdl:4.00e-01 	 Rec:5.28e-02 	 Color:2.76e-01 	Time: 2.10
epoch 3650:	pdl:4.62e-01 	 Rec:4.77e-02 	 Color:2.47e-01 	Time: 2.10
epoch 3700:	pdl:4.01e-01 	 Rec:4.80e-02 	 Color:2.55e-01 	Time: 2.08
epoch 3750:	pdl:4.37e-01 	 Rec:4.25e-02 	 Color:2.63e-01 	Time: 2.11
epoch 3800:	pdl:4.00e-01 	 Rec:4.08e-02 	 Color:2.26e-01 	Time: 2.10
epoch 3850:	pdl:3.73e-01 	 Rec:3.67e-02 	 Color:2.54e-01 	Time: 2.09
epoch 3900:	pdl:4.29e-01 	 Rec:4.03e-02 	 Color:2.62e-01 	Time: 2.12
epoch 3950:	pdl:4.13e-01 	 Rec:3.79e-02 	 Color:2.39e-01 	Time: 2.13
epoch 4000:	pdl:4.32e-01 	 Rec:3.51e-02 	 Color:2.40e-01 	Time: 2.11
epoch 4050:	pdl:4.58e-01 	 Rec:4.30e-02 	 Color:2.49e-01 	Time: 2.07
epoch 4100:	pdl:3.83e-01 	 Rec:3.22e-02 	 Color:2.68e-01 	Time: 2.11
epoch 4150:	pdl:3.57e-01 	 Rec:3.44e-02 	 Color:2.34e-01 	Time: 2.10
epoch 4200:	pdl:3.86e-01 	 Rec:3.06e-02 	 Color:2.71e-01 	Time: 2.14
epoch 4250:	pdl:4.26e-01 	 Rec:3.53e-02 	 Color:2.59e-01 	Time: 1.91
epoch 4300:	pdl:3.58e-01 	 Rec:3.05e-02 	 Color:2.95e-01 	Time: 1.89
epoch 4350:	pdl:4.65e-01 	 Rec:2.68e-02 	 Color:2.61e-01 	Time: 2.02
epoch 4400:	pdl:3.89e-01 	 Rec:2.80e-02 	 Color:2.49e-01 	Time: 2.10
epoch 4450:	pdl:3.65e-01 	 Rec:2.80e-02 	 Color:2.30e-01 	Time: 2.07
epoch 4500:	pdl:4.24e-01 	 Rec:2.58e-02 	 Color:2.79e-01 	Time: 2.10
epoch 4550:	pdl:3.51e-01 	 Rec:2.47e-02 	 Color:2.46e-01 	Time: 2.16
epoch 4600:	pdl:3.60e-01 	 Rec:2.60e-02 	 Color:2.49e-01 	Time: 2.12
epoch 4650:	pdl:4.23e-01 	 Rec:2.51e-02 	 Color:2.41e-01 	Time: 2.12
epoch 4700:	pdl:3.61e-01 	 Rec:2.32e-02 	 Color:2.36e-01 	Time: 2.04
epoch 4750:	pdl:3.85e-01 	 Rec:2.15e-02 	 Color:2.53e-01 	Time: 2.09
epoch 4800:	pdl:4.17e-01 	 Rec:2.05e-02 	 Color:2.59e-01 	Time: 2.10
epoch 4850:	pdl:3.80e-01 	 Rec:2.23e-02 	 Color:2.61e-01 	Time: 2.14
epoch 4900:	pdl:3.81e-01 	 Rec:2.09e-02 	 Color:2.41e-01 	Time: 2.08
epoch 4950:	pdl:4.14e-01 	 Rec:2.28e-02 	 Color:2.37e-01 	Time: 2.12
epoch 5000:	pdl:3.88e-01 	 Rec:2.20e-02 	 Color:2.50e-01 	Time: 2.09
epoch 5050:	pdl:3.87e-01 	 Rec:2.72e-02 	 Color:2.86e-01 	Time: 2.13
epoch 5100:	pdl:3.97e-01 	 Rec:2.16e-02 	 Color:2.48e-01 	Time: 2.13
epoch 5150:	pdl:3.96e-01 	 Rec:2.11e-02 	 Color:2.46e-01 	Time: 2.08
epoch 5200:	pdl:4.00e-01 	 Rec:2.23e-02 	 Color:2.52e-01 	Time: 2.14
epoch 5250:	pdl:3.90e-01 	 Rec:1.89e-02 	 Color:2.46e-01 	Time: 2.13
epoch 5300:	pdl:3.77e-01 	 Rec:1.73e-02 	 Color:2.79e-01 	Time: 2.08
epoch 5350:	pdl:3.88e-01 	 Rec:1.92e-02 	 Color:2.60e-01 	Time: 2.12
epoch 5400:	pdl:3.91e-01 	 Rec:1.82e-02 	 Color:2.54e-01 	Time: 2.12
epoch 5450:	pdl:4.18e-01 	 Rec:1.93e-02 	 Color:2.95e-01 	Time: 2.07
epoch 5500:	pdl:3.73e-01 	 Rec:1.80e-02 	 Color:2.34e-01 	Time: 2.07
epoch 5550:	pdl:3.77e-01 	 Rec:1.76e-02 	 Color:2.67e-01 	Time: 2.09
epoch 5600:	pdl:4.23e-01 	 Rec:1.79e-02 	 Color:2.70e-01 	Time: 2.10
epoch 5650:	pdl:4.23e-01 	 Rec:1.86e-02 	 Color:2.75e-01 	Time: 2.10
epoch 5700:	pdl:4.29e-01 	 Rec:1.66e-02 	 Color:2.61e-01 	Time: 2.09
epoch 5750:	pdl:4.05e-01 	 Rec:1.76e-02 	 Color:2.54e-01 	Time: 2.10
epoch 5800:	pdl:3.97e-01 	 Rec:1.75e-02 	 Color:2.39e-01 	Time: 2.10
epoch 5850:	pdl:3.73e-01 	 Rec:1.65e-02 	 Color:2.55e-01 	Time: 2.07
epoch 5900:	pdl:3.92e-01 	 Rec:1.79e-02 	 Color:2.68e-01 	Time: 2.06
epoch 5950:	pdl:3.81e-01 	 Rec:1.39e-02 	 Color:2.52e-01 	Time: 2.12
epoch 6000:	pdl:4.79e-01 	 Rec:1.93e-02 	 Color:2.40e-01 	Time: 1.96
epoch 6050:	pdl:3.70e-01 	 Rec:1.51e-02 	 Color:2.70e-01 	Time: 2.09
epoch 6100:	pdl:3.62e-01 	 Rec:1.58e-02 	 Color:2.73e-01 	Time: 2.10
epoch 6150:	pdl:3.79e-01 	 Rec:1.78e-02 	 Color:2.67e-01 	Time: 2.07
epoch 6200:	pdl:3.65e-01 	 Rec:2.02e-02 	 Color:2.68e-01 	Time: 2.10
epoch 6250:	pdl:3.75e-01 	 Rec:1.68e-02 	 Color:2.74e-01 	Time: 2.10
epoch 6300:	pdl:3.96e-01 	 Rec:1.76e-02 	 Color:2.66e-01 	Time: 2.10
epoch 6350:	pdl:4.19e-01 	 Rec:1.38e-02 	 Color:2.55e-01 	Time: 2.05
epoch 6400:	pdl:4.11e-01 	 Rec:1.50e-02 	 Color:2.80e-01 	Time: 2.07
epoch 6450:	pdl:4.11e-01 	 Rec:1.42e-02 	 Color:2.71e-01 	Time: 2.11
epoch 6500:	pdl:4.29e-01 	 Rec:1.32e-02 	 Color:2.33e-01 	Time: 2.09
epoch 6550:	pdl:3.97e-01 	 Rec:1.28e-02 	 Color:2.64e-01 	Time: 2.08
epoch 6600:	pdl:3.69e-01 	 Rec:1.65e-02 	 Color:2.67e-01 	Time: 2.09
epoch 6650:	pdl:4.14e-01 	 Rec:1.28e-02 	 Color:2.77e-01 	Time: 2.14
epoch 6700:	pdl:3.91e-01 	 Rec:1.14e-02 	 Color:2.50e-01 	Time: 2.09
epoch 6750:	pdl:3.97e-01 	 Rec:1.47e-02 	 Color:2.81e-01 	Time: 2.07
epoch 6800:	pdl:4.19e-01 	 Rec:1.38e-02 	 Color:2.59e-01 	Time: 2.11
epoch 6850:	pdl:3.67e-01 	 Rec:1.32e-02 	 Color:2.72e-01 	Time: 2.09
epoch 6900:	pdl:3.46e-01 	 Rec:1.30e-02 	 Color:2.71e-01 	Time: 2.06
epoch 6950:	pdl:4.21e-01 	 Rec:1.48e-02 	 Color:2.71e-01 	Time: 2.13
epoch 7000:	pdl:3.49e-01 	 Rec:1.32e-02 	 Color:2.63e-01 	Time: 2.08
epoch 7050:	pdl:4.18e-01 	 Rec:1.35e-02 	 Color:2.53e-01 	Time: 2.09
epoch 7100:	pdl:4.01e-01 	 Rec:1.19e-02 	 Color:2.57e-01 	Time: 2.08
epoch 7150:	pdl:3.96e-01 	 Rec:1.19e-02 	 Color:2.42e-01 	Time: 2.11
epoch 7200:	pdl:3.97e-01 	 Rec:1.13e-02 	 Color:2.52e-01 	Time: 2.06
epoch 7250:	pdl:3.69e-01 	 Rec:1.05e-02 	 Color:2.82e-01 	Time: 2.08
epoch 7300:	pdl:3.88e-01 	 Rec:1.16e-02 	 Color:2.46e-01 	Time: 2.10
epoch 7350:	pdl:4.09e-01 	 Rec:1.49e-02 	 Color:2.69e-01 	Time: 2.09
epoch 7400:	pdl:3.67e-01 	 Rec:1.12e-02 	 Color:2.51e-01 	Time: 2.16
epoch 7450:	pdl:3.91e-01 	 Rec:1.23e-02 	 Color:2.64e-01 	Time: 2.10
epoch 7500:	pdl:3.85e-01 	 Rec:1.12e-02 	 Color:2.35e-01 	Time: 2.09
epoch 7550:	pdl:3.82e-01 	 Rec:1.04e-02 	 Color:2.89e-01 	Time: 2.12
epoch 7600:	pdl:3.73e-01 	 Rec:1.14e-02 	 Color:2.77e-01 	Time: 2.07
epoch 7650:	pdl:3.86e-01 	 Rec:1.29e-02 	 Color:2.70e-01 	Time: 2.12
epoch 7700:	pdl:4.15e-01 	 Rec:1.19e-02 	 Color:2.69e-01 	Time: 2.08
epoch 7750:	pdl:3.76e-01 	 Rec:8.97e-03 	 Color:2.75e-01 	Time: 2.10
epoch 7800:	pdl:3.84e-01 	 Rec:1.13e-02 	 Color:2.72e-01 	Time: 2.10
epoch 7850:	pdl:4.06e-01 	 Rec:1.16e-02 	 Color:2.44e-01 	Time: 2.14
epoch 7900:	pdl:4.32e-01 	 Rec:1.07e-02 	 Color:2.39e-01 	Time: 2.10
epoch 7950:	pdl:3.69e-01 	 Rec:1.06e-02 	 Color:2.64e-01 	Time: 2.12
epoch 8000:	pdl:3.71e-01 	 Rec:1.12e-02 	 Color:2.58e-01 	Time: 2.07
epoch 8050:	pdl:3.89e-01 	 Rec:8.83e-03 	 Color:2.55e-01 	Time: 2.11
epoch 8100:	pdl:4.54e-01 	 Rec:1.13e-02 	 Color:2.68e-01 	Time: 2.12
epoch 8150:	pdl:3.84e-01 	 Rec:9.63e-03 	 Color:2.61e-01 	Time: 1.95
epoch 8200:	pdl:3.89e-01 	 Rec:9.38e-03 	 Color:2.52e-01 	Time: 2.03
epoch 8250:	pdl:3.90e-01 	 Rec:9.70e-03 	 Color:2.48e-01 	Time: 2.10
epoch 8300:	pdl:3.92e-01 	 Rec:1.02e-02 	 Color:2.83e-01 	Time: 2.05
epoch 8350:	pdl:4.17e-01 	 Rec:1.19e-02 	 Color:2.57e-01 	Time: 2.10
epoch 8400:	pdl:3.75e-01 	 Rec:1.30e-02 	 Color:2.47e-01 	Time: 2.10
epoch 8450:	pdl:3.81e-01 	 Rec:8.36e-03 	 Color:2.51e-01 	Time: 2.16
epoch 8500:	pdl:3.86e-01 	 Rec:1.23e-02 	 Color:2.43e-01 	Time: 2.11
epoch 8550:	pdl:3.93e-01 	 Rec:1.03e-02 	 Color:2.61e-01 	Time: 2.11
epoch 8600:	pdl:4.13e-01 	 Rec:1.14e-02 	 Color:2.64e-01 	Time: 2.02
epoch 8650:	pdl:4.01e-01 	 Rec:9.90e-03 	 Color:2.51e-01 	Time: 2.10
epoch 8700:	pdl:3.87e-01 	 Rec:1.11e-02 	 Color:2.52e-01 	Time: 2.02
epoch 8750:	pdl:3.69e-01 	 Rec:1.14e-02 	 Color:2.71e-01 	Time: 2.12
epoch 8800:	pdl:3.58e-01 	 Rec:1.03e-02 	 Color:2.59e-01 	Time: 2.11
epoch 8850:	pdl:3.29e-01 	 Rec:1.05e-02 	 Color:2.33e-01 	Time: 2.10
epoch 8900:	pdl:4.23e-01 	 Rec:1.13e-02 	 Color:2.77e-01 	Time: 2.11
epoch 8950:	pdl:3.52e-01 	 Rec:9.55e-03 	 Color:2.46e-01 	Time: 2.06
epoch 9000:	pdl:3.97e-01 	 Rec:8.62e-03 	 Color:2.64e-01 	Time: 2.16
epoch 9050:	pdl:3.57e-01 	 Rec:1.00e-02 	 Color:2.30e-01 	Time: 2.17
epoch 9100:	pdl:3.50e-01 	 Rec:8.62e-03 	 Color:2.31e-01 	Time: 2.11
epoch 9150:	pdl:3.51e-01 	 Rec:9.24e-03 	 Color:2.64e-01 	Time: 2.08
epoch 9200:	pdl:3.66e-01 	 Rec:8.29e-03 	 Color:2.68e-01 	Time: 2.10
epoch 9250:	pdl:3.87e-01 	 Rec:8.85e-03 	 Color:2.41e-01 	Time: 2.10
epoch 9300:	pdl:3.57e-01 	 Rec:9.20e-03 	 Color:2.62e-01 	Time: 2.09
epoch 9350:	pdl:3.96e-01 	 Rec:9.06e-03 	 Color:2.41e-01 	Time: 1.92
epoch 9400:	pdl:3.72e-01 	 Rec:8.80e-03 	 Color:2.34e-01 	Time: 2.04
epoch 9450:	pdl:3.69e-01 	 Rec:1.02e-02 	 Color:2.42e-01 	Time: 2.09
epoch 9500:	pdl:3.46e-01 	 Rec:8.96e-03 	 Color:2.49e-01 	Time: 2.08
epoch 9550:	pdl:3.71e-01 	 Rec:7.46e-03 	 Color:2.77e-01 	Time: 2.12
epoch 9600:	pdl:3.60e-01 	 Rec:1.13e-02 	 Color:2.82e-01 	Time: 2.14
epoch 9650:	pdl:3.96e-01 	 Rec:1.05e-02 	 Color:2.48e-01 	Time: 2.15
epoch 9700:	pdl:3.62e-01 	 Rec:9.14e-03 	 Color:2.39e-01 	Time: 2.06
epoch 9750:	pdl:3.56e-01 	 Rec:1.22e-02 	 Color:2.80e-01 	Time: 2.09
epoch 9800:	pdl:3.54e-01 	 Rec:7.78e-03 	 Color:2.78e-01 	Time: 2.11
epoch 9850:	pdl:3.75e-01 	 Rec:9.66e-03 	 Color:2.78e-01 	Time: 2.12
epoch 9900:	pdl:3.92e-01 	 Rec:9.22e-03 	 Color:2.72e-01 	Time: 2.09
epoch 9950:	pdl:3.65e-01 	 Rec:8.44e-03 	 Color:2.63e-01 	Time: 2.08
epoch 10000:	pdl:3.57e-01 	 Rec:9.52e-03 	 Color:2.95e-01 	Time: 2.08
epoch 10050:	pdl:3.68e-01 	 Rec:7.38e-03 	 Color:2.46e-01 	Time: 2.08
epoch 10100:	pdl:3.39e-01 	 Rec:7.98e-03 	 Color:2.78e-01 	Time: 2.11
epoch 10150:	pdl:3.78e-01 	 Rec:8.63e-03 	 Color:2.58e-01 	Time: 2.11
epoch 10200:	pdl:3.40e-01 	 Rec:8.54e-03 	 Color:2.58e-01 	Time: 2.09
epoch 10250:	pdl:3.38e-01 	 Rec:6.82e-03 	 Color:2.34e-01 	Time: 2.14
epoch 10300:	pdl:3.72e-01 	 Rec:8.53e-03 	 Color:2.40e-01 	Time: 2.10
epoch 10350:	pdl:4.10e-01 	 Rec:1.01e-02 	 Color:2.63e-01 	Time: 2.08
epoch 10400:	pdl:3.73e-01 	 Rec:9.96e-03 	 Color:2.70e-01 	Time: 2.07
epoch 10450:	pdl:3.55e-01 	 Rec:8.19e-03 	 Color:2.36e-01 	Time: 2.07
epoch 10500:	pdl:4.53e-01 	 Rec:7.74e-03 	 Color:2.52e-01 	Time: 2.06
epoch 10550:	pdl:3.73e-01 	 Rec:8.06e-03 	 Color:2.35e-01 	Time: 2.10
epoch 10600:	pdl:3.51e-01 	 Rec:7.58e-03 	 Color:2.71e-01 	Time: 2.10
epoch 10650:	pdl:4.06e-01 	 Rec:8.76e-03 	 Color:2.47e-01 	Time: 2.12
epoch 10700:	pdl:3.74e-01 	 Rec:7.55e-03 	 Color:2.57e-01 	Time: 2.12
epoch 10750:	pdl:4.20e-01 	 Rec:8.20e-03 	 Color:2.32e-01 	Time: 2.10
epoch 10800:	pdl:3.49e-01 	 Rec:7.22e-03 	 Color:2.65e-01 	Time: 2.08
epoch 10850:	pdl:3.64e-01 	 Rec:8.62e-03 	 Color:2.67e-01 	Time: 2.13
epoch 10900:	pdl:3.51e-01 	 Rec:7.18e-03 	 Color:2.68e-01 	Time: 2.07
epoch 10950:	pdl:4.06e-01 	 Rec:7.46e-03 	 Color:2.52e-01 	Time: 2.04
epoch 11000:	pdl:3.52e-01 	 Rec:7.54e-03 	 Color:2.62e-01 	Time: 2.11
epoch 11050:	pdl:3.26e-01 	 Rec:8.08e-03 	 Color:2.71e-01 	Time: 2.11
epoch 11100:	pdl:3.57e-01 	 Rec:7.51e-03 	 Color:2.60e-01 	Time: 2.07
epoch 11150:	pdl:3.66e-01 	 Rec:8.06e-03 	 Color:2.50e-01 	Time: 2.10
epoch 11200:	pdl:3.19e-01 	 Rec:9.55e-03 	 Color:2.55e-01 	Time: 2.12
